Client_ID,Name,Gender,Age,City,Length_at_Residence,Education
3932,N S Morgan,M,48,Saskatoon,16,2
3933,T T Gaines,M,35,Saskatoon,10,3
3934,J B Maxwell,F,29,Saskatoon,7,1
3935,J V Mason,F,54,Saskatoon,7,2
3936,E J Howard,M,51,North Battleford,15,0
3937,S B Schultz,M,54,Saskatoon,10,3
3938,E I Petersen,F,42,North Battleford,20,3
3939,C A Petersen,M,24,Moose Jaw,7,2
3940,D W Mathews,F,48,Saskatoon,14,3
3941,K T Valdez,F,27,Regina,27,4
3942,E D Massey,F,55,Saskatoon,11,1
3943,J J Patel,F,26,Moose Jaw,24,4
3944,L D Chase,M,28,North Battleford,25,2
3945,C A Brady,F,23,Regina,15,1
3946,E W Hall,F,37,Saskatoon,13,1
3947,L V Gill,M,45,Saskatoon,5,3
3948,M E Miller,M,20,Regina,12,1
3949,A J Garrett,F,20,Regina,9,1
3950,E L Delgado,F,56,Regina,12,1
3951,V M Whitehead,M,49,Saskatoon,18,2
3952,K T Short,F,45,Regina,34,4
3953,C F Huff,M,21,Regina,13,4
3954,C R Nixon,F,46,North Battleford,5,2
3955,S R Lang,F,46,Moose Jaw,16,1
3956,E R Horton,M,51,Saskatoon,8,1
3957,V D Washington,M,40,Saskatoon,29,4
3958,W L Malone,F,24,Regina,17,0
3959,E M Dennis,F,35,Regina,11,2
3960,M B May,F,49,Regina,12,2
3961,M L Osborne,M,28,Regina,28,3
3962,M J Adkins,F,29,Regina,27,1
3963,S P Salinas,M,21,Regina,18,3
3964,P P Duran,F,37,Regina,1,4
3965,H R Stafford,M,51,Saskatoon,4,3
3966,D E Parks,M,28,,13,3
3967,W S Wagner,M,38,Regina,28,1
3968,A L Campos,M,54,Moose Jaw,17,2
3969,J T Daniels,M,41,Moose Jaw,12,3
3970,P L Stevenson,M,22,Regina,1,2
3971,M L Norris,F,45,Regina,5,3
3972,P R Mathews,M,28,North Battleford,10,1
3973,W M Glover,M,25,Regina,22,3
3974,N A Yates,M,34,Saskatoon,11,1
3975,J M Foster,M,47,Moose Jaw,23,3
3976,K M Watson,M,40,Saskatoon,3,1
3977,S C Swanson,F,56,Regina,12,0
3978,J M Payne,M,19,Saskatoon,7,2
3979,M L Crawford,F,31,Moose Jaw,12,
3980,C C Chase,M,47,Saskatoon,13,2
3981,W H Beck,F,31,Regina,12,4
3982,A M Munoz,M,26,Saskatoon,14,4
3983,R R Douglas,F,20,Saskatoon,4,1
3984,E G Thornton,M,31,Regina,16,1
3985,F L Brooks,M,49,Regina,24,1
3986,A R Miller,F,55,Null,18,3
3987,R J Flores,M,53,North Battleford,0,3
3988,R M Ward,F,24,Regina,10,2
3989,A J Morton,F,45,Regina,24,1
3990,P J Hobbs,M,23,Saskatoon,10,1
3991,S D Lewis,M,22,Saskatoon,1,2
3992,P J Washington,F,35,Regina,7,2
3993,R R Garza,M,34,Regina,7,3
3994,K C Lyons,F,24,Regina,15,2
3995,V E Parrish,F,26,Regina,7,1
3996,A C Allen,M,40,Regina,2,1
3997,H I Guerra,F,33,Saskatoon,4,0
3998,J J Nixon,F,37,Moose Jaw,19,2
3999,J B Lindsey,F,47,Saskatoon,5,3
4000,C J Wallace,M,49,Moose Jaw,17,1
4001,J L Salinas,F,31,Saskatoon,11,2
4002,P M Mitchell,M,18,Moose Jaw,5,3
4003,G N Patton,F,32,Saskatoon,3,1
4004,A J Fowler,F,36,Saskatoon,7,2
4005,F J Chandler,F,38,North Battleford,14,0
4006,P P Pittman,M,29,Saskatoon,18,3
4007,C A Dorsey,M,48,Saskatoon,4,4
4008,H J Bridges,F,23,Saskatoon,18,3
4009,H C Ruiz,F,22,Saskatoon,15,2
4010,H Z Davis,M,35,Regina,7,1
4011,R J Mccormick,F,46,Saskatoon,13,2
4012,S J Wilson,M,37,Saskatoon,19,1
4013,C P Henson,F,34,Saskatoon,0,3
4014,R A Colon,F,52,Regina,19,1
4015,J J Frank,F,41,North Battleford,22,3
4016,E W Melton,M,39,North Battleford,10,0
4017,M A Stevenson,F,37,Moose Jaw,4,3
4018,R R Glenn,M,39,Saskatoon,9,0
4019,S D Ware,M,56,North Battleford,5,4
4020,B C Salinas,F,49,Saskatoon,20,0
4021,G C Christian,F,44,North Battleford,16,1
4022,H M Gill,F,40,Regina,8,3
4023,T B Skinner,F,40,Moose Jaw,15,2
4024,H R Morrison,F,55,Regina,3,1
4025,R S Munoz,F,55,Saskatoon,12,4
4026,C A Duran,M,46,Regina,14,4
4027,T A Howard,M,20,Regina,20,2
4028,I A Sims,F,52,Regina,25,2
4029,V E Terry,M,29,North Battleford,7,1
4030,L H Sanchez,M,44,Regina,6,4
4031,M M Hensley,M,36,Saskatoon,13,3
4032,R A Herrera,M,45,Regina,11,8
4033,I C Glover,M,38,Saskatoon,19,0
4034,D P Morales,M,43,Saskatoon,1,2
4035,S W Jimenez,F,42,Moose Jaw,6,4
4036,W A Green,F,28,North Battleford,4,3
4037,O J Manning,M,54,Saskatoon,8,2
4038,J A Andrews,F,38,Saskatoon,11,2
4039,S K Frank,F,55,Moose Jaw,25,1
4040,I A Walters,M,42,Regina,12,3
4041,A E Parks,M,50,Regina,9,1
4042,L C Owens,F,45,Moose Jaw,7,2
4043,G A Diaz,M,56,Saskatoon,13,0
4044,L A Allen,M,55,North Battleford,14,2
4045,W B Wilkins,M,53,Moose Jaw,33,1
4046,E R Blankenship,F,54,Saskatoon,12,2
4047,G K Sullivan,F,20,North Battleford,2,3
4048,B M Bond,F,53,Regina,9,2
4049,C D Mccormick,M,54,Saskatoon,6,3
4050,E W Morris,F,37,Saskatoon,21,4
4051,M C Shelton,M,37,Saskatoon,17,3
4052,W L Gibson,F,50,North Battleford,2,1
4053,G A Mathews,F,22,Saskatoon,0,1
4054,B A Anderson,M,42,Moose Jaw,22,2
4055,F H Dominguez,M,33,Saskatoon,28,0
4056,W V Dickerson,F,42,Saskatoon,11,4
4057,I L Gaines,M,22,Moose Jaw,22,2
4058,V S Tate,F,51,Regina,11,2
4059,A C Nichols,F,28,Saskatoon,10,3
4060,J P Patterson,F,49,Moose Jaw,8,1
4061,E H Prince,F,56,Regina,11,1
4062,C C Barber,M,49,North Battleford,2,0
4063,M L Jackson,M,28,Saskatoon,7,3
4064,E A Skinner,M,37,Saskatoon,24,4
4065,D A Poole,M,33,Saskatoon,24,3
4066,A J Clark,M,23,Regina,13,2
4067,E C Bass,M,23,Saskatoon,4,4
4068,A W Patrick,F,36,Regina,7,1
4069,T F Henson,M,40,Saskatoon,6,1
4070,L J Neal,F,36,Saskatoon,15,2
4071,S J Merritt,F,26,Saskatoon,20,1
4072,K N Pittman,F,34,Regina,0,3
4073,A A Payne,F,25,Moose Jaw,6,2
4074,B R Pearson,M,35,Moose Jaw,5,1
4075,P F Dyer,M,26,Saskatoon,6,1
4076,J C Gonzales,F,52,Saskatoon,8,1
4077,C K Gross,M,43,Saskatoon,3,3
4078,R S Larson,F,45,Saskatoon,1,0
4079,W J Kramer,M,53,Regina,2,2
4080,A A Bowen,F,44,Saskatoon,14,2
4081,J F Bowers,M,31,Regina,31,1
4082,S K Clay,M,29,Moose Jaw,14,2
4083,M M Ferguson,F,19,Regina,3,2
4084,W R Blair,M,44,Regina,34,3
4085,E E Sullivan,M,42,North Battleford,10,4
4086,A A Harvey,F,28,Regina,22,2
4087,V S Roberts,M,46,Moose Jaw,8,3
4088,L I Lloyd,M,32,Saskatoon,11,1
4089,L F Gates,F,35,Saskatoon,8,3
4090,K R Dunn,F,31,Saskatoon,16,1
4091,J A Conley,F,19,Saskatoon,19,1
4092,N L Graves,F,43,Moose Jaw,9,3
4093,H A Hancock,F,52,North Battleford,7,2
4094,R W Thompson,M,49,Saskatoon,12,3
4095,A V Lucas,F,41,Regina,15,1
4096,E E Payne,M,53,Saskatoon,16,2
4097,C A Melton,F,25,Regina,0,4
4098,D L Holmes,M,49,Regina,13,1
4099,D A Beck,F,31,Regina,4,2
4100,E G Garrett,M,40,Regina,2,1
4101,P A Roy,F,35,Regina,13,0
4102,Z E Gray,M,21,Moose Jaw,0,0
4103,P E Nelson,M,48,Regina,6,1
4104,F K Vance,F,40,Moose Jaw,11,0
4105,P B Reynolds,F,45,Saskatoon,13,2
4106,A B Cline,F,36,Saskatoon,1,2
4107,S O Black,M,43,Moose Jaw,10,2
4108,D R Decker,F,49,Regina,8,3
4109,J J Bryant,M,41,Regina,7,1
4110,J L Bailey,F,56,Saskatoon,18,3
4111,R C Paul,M,38,Regina,35,2
4112,M S Sweeney,M,51,Saskatoon,16,2
4113,B W Cameron,F,39,Saskatoon,19,1
4114,C J Keller,F,48,Regina,15,4
4115,P C Woodard,F,52,Saskatoon,8,0
4116,J R Anthony,M,40,Regina,9,3
4117,M J Douglas,M,36,North Battleford,5,3
4118,S L Moran,M,46,Regina,21,4
4119,A A Hudson,F,56,Regina,27,2
4120,S D Gomez,M,36,Regina,6,1
4121,H V Luna,F,52,Saskatoon,12,1
4122,P S Collier,M,54,Regina,16,0
4123,N R Underwood,F,50,North Battleford,14,3
4124,D E Houston,M,54,North Battleford,31,0
4125,M S Yates,M,36,Saskatoon,11,1
4126,A L Romero,F,50,North Battleford,8,4
4127,D L Barton,F,35,Regina,11,1
4128,S A Clarke,M,44,Regina,11,2
4129,F J Weiss,F,35,Saskatoon,18,2
4130,B P Welch,M,20,Saskatoon,16,4
4131,M P Joseph,F,23,Saskatoon,11,2
4132,L P West,M,52,Regina,16,1
4133,L L Garrison,F,34,Saskatoon,14,2
4134,E S Jordan,M,31,Regina,2,0
4135,G E Mendoza,M,56,Saskatoon,11,2
4136,A A Jennings,F,55,Regina,8,3
4137,A G Boyd,M,53,Regina,18,2
4138,W T Simmons,M,28,Saskatoon,14,1
4139,C A Adkins,F,32,North Battleford,6,3
4140,B E Matthews,F,27,Moose Jaw,11,2
4141,P D Bradford,F,27,Saskatoon,6,2
4142,G H Flowers,F,30,Regina,5,2
4143,J A Bates,M,34,Regina,4,3
4144,B D Garrison,M,38,Moose Jaw,15,3
4145,E L Hurst,M,26,Regina,13,4
4146,D J Johnston,M,29,Moose Jaw,6,1
4147,C V Barton,M,52,Saskatoon,6,2
4148,C K Maxwell,F,40,North Battleford,23,1
4149,K C Swanson,M,24,Moose Jaw,14,1
4150,T M Gilmore,M,47,Regina,0,1
4151,R M Duncan,M,46,Regina,15,4
4152,B D Davidson,F,26,North Battleford,7,3
4153,N W Vance,M,49,Saskatoon,10,1
4154,J L Henderson,M,39,Saskatoon,12,2
4155,R J Hurst,F,30,Saskatoon,15,3
4156,S M Norman,M,51,Saskatoon,16,1
4157,C A Dyer,F,49,Saskatoon,5,1
4158,J B Molina,F,49,Moose Jaw,10,1
4159,C N Schroeder,M,44,Saskatoon,5,1
4160,H B Carroll,F,39,Saskatoon,13,2
4161,J R Wood,F,35,Saskatoon,4,2
4162,A T Waters,M,29,Regina,16,0
4163,R C Goodwin,M,26,Regina,5,2
4164,K A Clarke,F,42,North Battleford,18,3
4165,F A Reeves,M,34,Regina,14,2
4166,I P Flowers,M,29,Saskatoon,2,4
4167,J L Buchanan,M,19,Regina,7,2
4168,L R Floyd,M,28,Saskatoon,13,1
4169,M R Ross,M,30,Moose Jaw,12,2
4170,P J Sherman,M,50,North Battleford,13,0
4171,E W Dorsey,F,25,Moose Jaw,13,1
4172,W R Petersen,F,31,Saskatoon,7,1
4173,E A Stephenson,M,25,Regina,10,0
4174,M P Hammond,M,50,,32,3
4175,R R Wheeler,F,26,Saskatoon,26,3
4176,D K Riley,F,33,Saskatoon,6,2
4177,P J Porter,F,20,Regina,6,0
4178,L A Johnston,M,32,Regina,5,1
4179,M N Bishop,F,43,Regina,27,1
4180,A A Decker,F,49,Saskatoon,10,2
4181,E R Glover,F,56,North Battleford,12,2
4182,W P Klein,F,32,Regina,32,1
4183,J D Brock,M,54,Moose Jaw,20,3
4184,S K Lane,M,38,Regina,18,2
4185,S S Maynard,M,50,Regina,21,3
4186,E E Mosley,M,37,Regina,2,2
4187,F C Reeves,M,52,Saskatoon,21,3
4188,C C Roman,F,19,Moose Jaw,1,1
4189,C E Morales,M,35,Regina,18,3
4190,A E Douglas,M,45,Saskatoon,19,2
4191,W M Bell,F,31,Moose Jaw,6,1
4192,S E Gibson,F,53,Null,23,0
4193,C M Knox,F,54,Moose Jaw,0,1
4194,R N Wilkinson,F,31,Regina,17,2
4195,J J Ware,F,40,Saskatoon,11,2
4196,C C Gonzalez,F,36,Saskatoon,7,2
4197,R S Robles,F,53,Moose Jaw,17,2
4198,I S Roy,F,19,Saskatoon,11,2
4199,J J Foster,M,28,Saskatoon,14,1
4200,E R Hampton,M,50,Saskatoon,15,1
4201,C A Mcdowell,M,30,Saskatoon,25,1
4202,H G Guzman,F,34,Saskatoon,24,4
4203,R W Atkins,M,31,Moose Jaw,19,1
4204,R W Williams,F,21,North Battleford,11,1
4205,C T Casey,M,47,Saskatoon,18,4
4206,E H Graham,F,54,Saskatoon,10,2
4207,M E Stevens,M,49,North Battleford,24,1
4208,M W Porter,M,23,Saskatoon,3,1
4209,J D Erickson,M,46,Null,19,2
4210,T H Larson,M,50,Moose Jaw,25,3
4211,A M Barrett,M,51,Regina,23,2
4212,S M Kennedy,F,37,North Battleford,24,1
4213,E C Luna,F,33,Regina,10,2
4214,A A Sutton,F,24,Saskatoon,24,4
4215,M E Warner,F,22,Saskatoon,21,4
4216,D W Vance,F,39,Saskatoon,23,2
4217,S L Brewer,M,38,Regina,6,3
4218,B N Ferguson,M,43,Saskatoon,14,2
4219,C D Trujillo,F,34,North Battleford,13,1
4220,R B Nunez,M,43,Saskatoon,10,1
4221,D R Ferguson,F,45,,37,1
4222,C Z Neal,M,27,Regina,27,4
4223,D H Chapman,F,38,North Battleford,14,3
4224,E C Wilkinson,F,44,Saskatoon,24,2
4225,E R Booker,F,51,North Battleford,25,1
4226,S R Burton,F,33,Regina,23,1
4227,O H Wade,M,39,Moose Jaw,7,1
4228,L B Newman,F,44,Regina,12,1
4229,C A Skinner,M,30,Saskatoon,6,0
4230,L A Whitaker,F,23,Regina,20,1
4231,A J Jones,F,23,Saskatoon,17,4
4232,B K Rodriquez,F,54,Regina,0,1
4233,A K Wheeler,M,28,Regina,8,3
4234,S S Vincent,M,34,Regina,7,2
4235,J J Farrell,M,21,Saskatoon,21,3
4236,N A Conley,M,25,Moose Jaw,6,3
4237,S C Booker,M,49,Saskatoon,5,3
4238,L W Holmes,F,34,Regina,15,1
4239,S J Nicholson,F,29,Regina,14,1
4240,P P Black,F,38,Saskatoon,15,4
4241,J N Pratt,M,34,Saskatoon,3,1
4242,H H Reid,F,32,Regina,10,2
4243,G T Nelson,F,53,Regina,4,2
4244,M N Oliver,M,31,Saskatoon,15,1
4245,K D Fischer,M,19,Regina,16,1
4246,A E Campos,F,34,Saskatoon,4,2
4247,K D Chavez,M,52,Moose Jaw,20,2
4248,S M Merritt,M,45,Regina,23,0
4249,L V Wolfe,M,25,Moose Jaw,25,1
4250,R J Park,F,41,North Battleford,15,1
4251,A L Newman,M,46,Saskatoon,1,1
4252,J T Baxter,M,50,Regina,4,2
4253,B W Pacheco,F,38,Regina,12,1
4254,B A Perry,F,29,Saskatoon,13,0
4255,F E Reynolds,M,53,Regina,4,4
4256,V C Ellis,M,33,North Battleford,7,1
4257,J E Sharp,M,24,Regina,9,3
4258,A O Pierce,F,50,Regina,7,1
4259,C S Pierce,M,47,Saskatoon,19,3
4260,E K Dixon,M,36,Saskatoon,20,3
4261,H E Heath,F,32,Saskatoon,5,2
4262,A E Carroll,M,44,Saskatoon,13,3
4263,C A Ball,F,55,Regina,12,4
4264,K A Simmons,F,27,North Battleford,7,2
4265,P R Evans,M,52,Regina,0,1
4266,J C Webster,M,53,Regina,5,2
4267,R M Holland,F,56,Regina,31,3
4268,H S Boone,M,51,Saskatoon,16,3
4269,F E Porter,F,22,Regina,21,2
4270,A A Higgins,F,36,Regina,15,1
4271,C K Lawson,M,40,Saskatoon,3,4
4272,I A Hall,M,41,Saskatoon,7,3
4273,E K Wise,F,24,North Battleford,22,1
4274,F W Vargas,M,46,Regina,4,1
4275,R J Washington,M,28,Saskatoon,28,2
4276,P F Thompson,F,28,Regina,12,2
4277,A J Lowery,F,42,Saskatoon,8,3
4278,J A Ramsey,M,38,North Battleford,7,3
4279,H I Woods,M,46,Saskatoon,16,1
4280,E O Ayala,M,43,Saskatoon,21,3
4281,E A Richard,M,32,Regina,8,3
4282,E M Perry,M,28,Moose Jaw,13,1
4283,N W Hudson,F,50,North Battleford,7,1
4284,V V Ruiz,F,35,Saskatoon,11,3
4285,D A Santos,F,31,Regina,11,4
4286,S S Caldwell,F,41,Moose Jaw,12,3
4287,L J Barker,F,29,Regina,10,1
4288,W S Robertson,F,20,North Battleford,12,3
4289,M P Cannon,F,53,Regina,15,2
4290,P L Olsen,F,56,Saskatoon,20,2
4291,A K Small,F,38,Saskatoon,0,4
4292,C M Garrett,M,28,Regina,11,2
4293,J J Vega,F,37,Moose Jaw,9,1
4294,L A Wright,F,30,Saskatoon,9,1
4295,W A Whitaker,F,54,Saskatoon,10,1
4296,S J Lewis,M,37,Moose Jaw,11,1
4297,J L Lester,M,44,Saskatoon,0,1
4298,T P Ramirez,M,25,Saskatoon,21,2
4299,V E Sharp,F,51,Regina,15,1
4300,P E Spencer,M,20,Regina,15,1
4301,J C Huffman,M,36,Saskatoon,12,1
4302,O E Fernandez,F,45,Regina,0,2
4303,S E Cunningham,M,38,Regina,8,0
4304,M K Fernandez,M,42,North Battleford,14,4
4305,E A Thornton,F,21,Regina,7,3
4306,S C Morton,M,40,North Battleford,8,2
4307,B M Mathews,F,48,Saskatoon,7,3
4308,I S Schwartz,F,45,Saskatoon,31,3
4309,M M Hobbs,M,46,North Battleford,4,2
4310,F A Golden,F,49,Saskatoon,7,1
4311,E L Morris,M,26,Regina,13,2
4312,M J Hartman,M,39,Regina,15,0
4313,D H Hammond,M,52,Regina,21,1
4314,S H Miranda,F,38,,13,3
4315,J P Pitts,M,34,Regina,2,4
4316,C A Hill,M,47,Moose Jaw,13,1
4317,A S Meyers,M,20,Regina,20,1
4318,M V Brady,M,18,Saskatoon,2,1
4319,M C Mcdonald,F,26,Regina,14,1
4320,I L Pitts,M,24,Saskatoon,13,1
4321,C C English,M,55,Regina,4,0
4322,N F Underwood,M,21,Regina,6,3
4323,J B Blair,F,42,Saskatoon,3,2
4324,R E Chandler,M,40,Null,13,4
4325,H L Moran,F,48,Regina,16,3
4326,A D Benson,M,46,,14,4
4327,D S Patel,M,46,North Battleford,1,2
4328,P C Padilla,F,29,Null,3,3
4329,N D Garcia,F,24,Saskatoon,11,3
4330,C C Crawford,M,52,North Battleford,18,0
4331,E L Oconnor,F,43,Saskatoon,26,3
4332,D J Johns,F,55,Regina,10,2
4333,C H Richardson,M,40,Saskatoon,15,2
4334,A E Luna,F,43,Saskatoon,20,1
4335,A W Robinson,M,30,Regina,29,1
4336,P D Hodges,M,54,Saskatoon,14,2
4337,S K Houston,M,53,Saskatoon,9,2
4338,A A Francis,M,51,Saskatoon,4,0
4339,E K Mack,F,24,Regina,23,1
4340,J B Chapman,M,55,Saskatoon,12,0
4341,K R Hopkins,F,44,Regina,14,4
4342,R S Sanchez,M,56,Saskatoon,10,4
4343,E E Richards,M,52,Regina,14,3
4344,C K Deleon,F,53,Saskatoon,19,2
4345,R B Powell,F,24,Saskatoon,3,
4346,E V Brewer,F,20,Regina,14,1
4347,I V Goodman,M,43,Regina,1,1
4348,S S Wall,F,40,Null,19,2
4349,F N Morgan,M,27,Regina,10,3
4350,J R Tran,F,53,Saskatoon,18,
4351,U S Olsen,M,33,Saskatoon,21,1
4352,W A Joseph,M,20,Saskatoon,7,1
4353,H D Owen,M,49,Saskatoon,2,1
4354,M F Byrd,M,22,Moose Jaw,9,2
4355,A H Turner,M,20,Saskatoon,20,0
4356,Z M Carson,M,22,Regina,22,3
4357,S E Booth,M,51,North Battleford,9,2
4358,S E Strickland,M,27,Regina,0,3
4359,F M Stephens,F,35,Moose Jaw,12,1
4360,O M Shaw,F,53,Moose Jaw,8,3
4361,A S Gibbs,M,41,Regina,11,2
4362,I J Hall,F,52,Regina,13,2
4363,L C Avila,F,29,Regina,17,1
4364,M C Hancock,F,51,Saskatoon,16,2
4365,J S Hess,F,20,Saskatoon,8,2
4366,H C Mendoza,M,37,Regina,1,2
4367,C E Barker,F,41,Saskatoon,5,3
4368,Z C Christian,F,50,Saskatoon,12,3
4369,C J Rios,M,36,Saskatoon,15,1
4370,S B Ingram,F,56,Saskatoon,2,1
4371,T M Houston,M,19,Regina,13,2
4372,D D Garza,F,41,Saskatoon,5,1
4373,A A Gibbs,M,20,Saskatoon,19,4
4374,K D Greer,M,47,Regina,14,3
4375,N D Burke,M,34,Regina,0,3
4376,H A Hickman,M,53,Saskatoon,6,3
4377,W D Warren,F,48,Regina,12,2
4378,A G Robles,M,29,Saskatoon,16,1
4379,H D Brock,M,37,Moose Jaw,23,3
4380,B L Weaver,M,33,Regina,6,0
4381,A L Hale,F,31,Regina,22,0
4382,M P Alvarez,F,50,Moose Jaw,14,4
4383,F J Harris,F,34,Saskatoon,6,2
4384,K P Richards,F,55,Saskatoon,9,3
4385,A A Oconnor,M,39,Saskatoon,13,
4386,D C Gross,M,25,Regina,8,3
4387,H T Cline,M,34,Saskatoon,16,3
4388,S S Orr,F,52,Saskatoon,8,4
4389,R S Bates,F,36,Regina,3,1
4390,I I Burke,F,44,Null,17,2
4391,W Z Kramer,M,40,Regina,40,0
4392,M F Kim,F,26,Regina,11,1
4393,A A Harper,M,43,Saskatoon,29,1
4394,R I Lawrence,M,38,Saskatoon,11,2
4395,R H Dorsey,F,50,Regina,16,3
4396,H W James,M,50,Saskatoon,0,3
4397,F B Graves,M,37,Moose Jaw,21,3
4398,H P Carroll,M,47,Moose Jaw,10,1
4399,E B Charles,F,54,Saskatoon,18,2
4400,G H Tanner,M,47,Regina,13,4
4401,E J Moses,M,54,Regina,10,1
4402,L L Phillips,M,51,Saskatoon,24,2
4403,T A Logan,F,30,Saskatoon,1,3
4404,J S Parrish,F,53,North Battleford,9,2
4405,J M Thornton,F,33,North Battleford,13,1
4406,L A Whitaker,F,38,Regina,20,2
4407,W M Collins,M,25,Saskatoon,8,2
4408,C C Chandler,F,43,Regina,12,2
4409,A M Sullivan,F,28,Regina,19,2
4410,P K Buchanan,F,24,North Battleford,0,3
4411,J C Wise,M,51,Saskatoon,5,1
4412,H L Craig,M,31,North Battleford,11,3
4413,M C Byrd,M,28,,27,2
4414,T M Maynard,F,43,Saskatoon,17,3
4415,L P Tyler,F,32,Moose Jaw,11,2
4416,A T Stephenson,M,33,Moose Jaw,23,1
4417,L A Lane,M,36,North Battleford,10,2
4418,B A Bryan,F,25,Regina,13,1
4419,N C Turner,F,30,Saskatoon,7,2
4420,K C Snyder,F,27,Saskatoon,2,1
4421,T A Robertson,F,47,Regina,8,1
4422,R A Stephenson,M,55,Regina,16,1
4423,E A Watkins,F,30,Regina,0,3
4424,G E Wagner,M,55,Regina,16,2
4425,J V Garrett,M,46,Regina,14,3
4426,S E Kelley,M,24,Moose Jaw,14,3
4427,M A Hobbs,M,50,Regina,10,2
4428,K L Brown,M,46,North Battleford,17,1
4429,J K Hubbard,M,25,Regina,2,1
4430,R B Frank,M,36,Regina,8,1
4431,I N Tanner,F,52,Regina,5,2
4432,D M Lyons,F,33,North Battleford,11,2
4433,Z B Pena,M,34,Saskatoon,7,1
4434,D C Parks,M,32,Saskatoon,22,1
4435,M A Little,F,32,Regina,21,4
4436,E W Burnett,F,41,Regina,8,4
4437,A I Fletcher,M,43,Moose Jaw,6,1
4438,A M Grant,F,26,Moose Jaw,14,2
4439,E R Wall,F,55,Regina,28,3
4440,C D Graves,F,55,Saskatoon,15,2
4441,K A Munoz,M,20,Saskatoon,17,3
4442,A A Morrison,F,56,Saskatoon,12,1
4443,P A Pierce,M,53,North Battleford,12,2
4444,W B Joseph,F,38,Saskatoon,0,0
4445,R H Garrison,F,23,Regina,12,3
4446,E C Jackson,F,20,,18,4
4447,K L Watkins,M,28,Regina,17,4
4448,W L Weaver,M,36,Regina,11,1
4449,C A Wheeler,M,36,Saskatoon,9,2
4450,C S Jefferson,F,43,Saskatoon,14,4
4451,E A Nguyen,M,51,Regina,21,4
4452,L K George,F,49,Moose Jaw,13,4
4453,E W Shaw,M,45,Saskatoon,13,1
4454,C S Mills,F,22,Saskatoon,10,2
4455,R L Martinez,F,32,Moose Jaw,15,1
4456,A D Clay,F,40,Regina,0,1
4457,L M Cook,M,45,Regina,23,2
4458,O G Conner,M,24,Regina,19,4
4459,R S Stanley,F,47,Saskatoon,9,2
4460,L S Bryan,M,28,Saskatoon,28,2
4461,D A Weiss,F,43,Saskatoon,8,3
4462,L V Oneal,M,29,,19,2
4463,F J Daniels,M,43,Saskatoon,1,2
4464,D A Tyler,M,35,Saskatoon,12,2
4465,L P Ray,F,22,Saskatoon,16,2
4466,A J Wyatt,F,35,Moose Jaw,9,1
4467,C E Moses,M,30,Regina,13,3
4468,J P Mason,F,41,Regina,4,1
4469,A P Ross,F,31,Regina,7,2
4470,R L Harper,M,52,,20,2
4471,E S Jacobs,F,47,Regina,13,3
4472,T J Malone,F,54,Saskatoon,10,1
4473,Z H Webster,F,27,Regina,16,3
4474,S D Johnson,M,50,Saskatoon,16,3
4475,H R Gilmore,M,45,North Battleford,19,1
4476,B H Benson,F,49,Saskatoon,5,2
4477,L E Bradley,M,46,Moose Jaw,5,1
4478,E A Burgess,M,47,Saskatoon,18,2
4479,F L Miller,F,32,Moose Jaw,17,2
4480,A L Terry,F,56,Saskatoon,13,2
4481,T J Barrett,F,28,Regina,1,2
4482,P S Perez,F,56,Regina,14,3
4483,D A Black,M,32,Saskatoon,20,2
4484,B G Cannon,F,54,Saskatoon,17,1
4485,L L Roth,M,51,North Battleford,12,4
4486,A J Aguilar,M,31,Regina,29,3
4487,L L Cruz,M,49,Saskatoon,6,3
4488,F C Fernandez,M,51,Saskatoon,30,3
4489,E A Burns,F,23,Saskatoon,10,1
4490,W J Henderson,F,52,Regina,24,1
4491,K E Gallegos,F,35,Regina,10,0
4492,M J Owens,M,50,North Battleford,7,3
4493,K Z Acosta,F,20,Saskatoon,6,1
4494,E A Hampton,F,19,North Battleford,16,2
4495,D I Salinas,F,54,Moose Jaw,4,2
4496,L A Davenport,F,51,Saskatoon,8,3
4497,J M Lawson,M,35,Null,5,4
4498,I R Weber,F,51,Moose Jaw,4,1
4499,O B Moses,F,24,Saskatoon,13,4
4500,S P Tyler,F,26,Saskatoon,5,1
4501,D H Salinas,M,52,North Battleford,16,2
4502,M H Preston,F,43,Saskatoon,13,2
4503,F R Gates,F,53,Saskatoon,22,1
4504,G J Hansen,M,29,Saskatoon,1,3
4505,H D Salinas,F,52,Saskatoon,8,2
4506,L C Mcdaniel,M,31,Regina,8,1
4507,R C Rivera,F,52,Regina,5,2
4508,H L Swanson,F,24,Saskatoon,17,2
4509,E A Schroeder,M,30,Regina,8,1
4510,A K Kelly,M,43,Regina,8,1
4511,W E Ortega,F,44,Saskatoon,0,3
4512,S A Carlson,F,51,Regina,1,3
4513,H J Reyes,F,44,,16,3
4514,C E Mckenzie,F,51,North Battleford,13,1
4515,H J Oconnor,F,19,Regina,0,3
4516,R A Shaw,F,43,Saskatoon,3,4
4517,H K Brady,F,38,Regina,14,2
4518,D J Tran,F,26,Moose Jaw,7,2
4519,G C Rowe,M,36,North Battleford,11,2
4520,P J Pearson,F,52,Saskatoon,29,2
4521,G J Pierce,F,48,Moose Jaw,22,2
4522,L E Townsend,F,50,Saskatoon,9,1
4523,K M Byrd,M,24,Saskatoon,10,2
4524,J J Wolf,M,42,Saskatoon,16,1
